Title,Citations,Similarities
"Social determinants of discharge destination for patients after stroke with low admission FIM instrument scores","78","0.46165406703948975"
"Cerebrovascular disease in 48 countries: secular trends in mortality 1950–2005","76","0.40283891558647156"
"Divergent trends in suicide by socio-economic status in Australia","72","0.4195896089076996"
"Regional prevalence and determinants of exclusive breastfeeding in India","71","0.6238018870353699"
"The effect of solid fuel use on childhood mortality in Nigeria: evidence from the 2013 cross-sectional household survey","64","0.46716395020484924"
"Determinants of suboptimal complementary feeding practices among children aged 6–23 months in four anglophone W est A frican countries","60","0.6558824181556702"
"Diarrhoea and suboptimal feeding practices in Nigeria: evidence from the national household surveys","59","0.6763229370117188"
"Duration of unemployment and suicide in Australia over the period 1985–2006: an ecological investigation by sex and age during rising versus declining national unemployment rates","56","0.5732071995735168"
"The burden of depressive disorders in South Asia, 1990–2016: findings from the global burden of disease study","54","0.419756144285202"
"Household air pollution from use of cooking fuel and under-five mortality: The role of breastfeeding status and kitchen location in Pakistan","54","0.45163437724113464"
"The association between infant and young child feeding practices and diarrhoea in Tanzanian children","52","0.41290369629859924"
"Trends and socio-economic determinants of suicide in India: 2001–2013","51","0.45145222544670105"
"Suicide in young adults: psychiatric and socio-economic factors from a case–control study","50","0.42249274253845215"
"Parental socio-economic position during childhood as a determinant of self-harm in adolescence","50","0.4403139352798462"
"Household air pollution and under-five mortality in India (1992–2006)","49","0.44845277070999146"
"Trends and predictors of prelacteal feeding practices in Nigeria (2003–2013)","47","0.5914956331253052"
"Spatial clusters of suicide in Australia","47","0.3635469377040863"
"Comparison of the validity and reliability of two image classification systems for the assessment of mammogram quality","47","0.4608352780342102"
"Suicide differentials in Australian males and females by various measures of socio‐economic status, 1994–98","47","0.6746267080307007"
"Surveillance of Australian suicidal behaviour using the internet?","44","0.42907482385635376"
"Spatiotemporal variation and social determinants of suicide in China, 2006–2012: findings from a nationally representative mortality surveillance system","42","0.3773563504219055"
"The effectiveness of suicide prevention delivered by GPs: a systematic review and meta-analysis","41","0.41844606399536133"
"Determinants of trends in breast-feeding indicators in Nigeria, 1999–2013","41","0.36479946970939636"
"The role of under-employment and unemployment in recent birth cohort effects in Australian suicide","41","0.5075840353965759"
"Sociodemographic correlates of antidepressant utilisation in Australia","41","0.6704151034355164"
"Household air pollution and under-five mortality in Bangladesh (2004–2011)","40","0.5890222191810608"
"Internet searches for a specific suicide method follow its high-profile media coverage","40","0.453397661447525"
"Effectiveness of Australian youth suicide prevention initiatives","39","0.3821672797203064"
"The impact of antenatal care, iron–folic acid supplementation and tetanus toxoid vaccination during pregnancy on child mortality in Bangladesh","38","0.41845759749412537"
"Determinants of suboptimal complementary feeding practices among children aged 6–23 months in seven francophone W Est a frican countries","37","0.6555380821228027"
"Population attributable risk of modifiable risk factors associated with invasive breast cancer in women aged 45–69 years in Queensland, Australia","37","0.4921230375766754"
"Modifiable risk factors for attempted suicide in Australian clinical and community samples","36","0.6783543229103088"
"Adjustment for physical activity in studies of sedentary behaviour","34","0.3508210778236389"
"Global comparative assessments of life expectancy: the impact of migration with reference to Australia","34","0.4759540557861328"
"Birth cohort effects in New South Wales suicide, 1865–1998","33","0.6595528721809387"
"The impact of sociodemographic and health-service factors on breast-feeding in sub-Saharan African countries with high diarrhoea mortality","0","0.6666656732559204"
"Associations between climate variability, unemployment and suicide in Australia: a multicity study","32","0.40122559666633606"
"Determinants of early introduction of solid, semi-solid or soft foods among infants aged 3–5 months in four Anglophone West African countries","30","0.5768430233001709"
"The Australian epidemic of cardiovascular mortality 1935–2005: effects of period and birth cohort","30","0.49576836824417114"
"Recruitment to mammography screening: a randomised trial and meta‐analysis of invitation letters and telephone calls","30","0.6733861565589905"
"Predictors of non‐attendance from BreastScreen NSW in women who report current mammography screening","29","0.6526718735694885"
"Tuberculosis disease burden and attributable risk factors in Nigeria, 1990–2016","28","0.41193535923957825"
"A decision-support tool to inform Australian strategies for preventing suicide and suicidal behaviour","0","0.6320485472679138"
"Trends and factors associated with complementary feeding practices in Ethiopia from 2005 to 2016","27","0.6969708800315857"
"Systematic review of reporting rates of adverse events following immunization: an international comparison of post-marketing surveillance programs with reference to China","27","0.5308646559715271"
"Trends in socioeconomic inequalities in mortality from ischaemic heart disease and stroke in Australia, 1979–2006","27","0.38442686200141907"
"A decision support tool to inform local suicide prevention activity in Greater Western Sydney (Australia)","26","0.3640534281730652"
"Systems modelling tools to support policy and planning","26","0.34899991750717163"
"Assessment of provider-initiated HIV screening in Nigeria with sub-Saharan African comparison","26","0.38517341017723083"
"General practitioner attitudes to prescribing hepatitis C antiviral therapy in a community setting","26","0.31826215982437134"
"Mental disorders and socioeconomic status: impact on population risk of attempted suicide in Australia","26","0.6843034625053406"
"The prevalence of diabetes among adults aged 40 years and over in Fiji","25","0.26267993450164795"
"Suicide by hanging is a priority for suicide prevention: method specific suicide in India (2001–2014)","24","0.5585746169090271"
"Spatiotemporal variation in diabetes mortality in China: multilevel evidence from 2006 and 2012","24","0.3918668031692505"
"The effects of involuntary job loss on suicide and suicide attempts among young adults: Evidence from a matched case–control study","24","0.4176602363586426"
"Cancer detection and mammogram volume of radiologists in a population-based screening programme","24","0.5080198049545288"
"Population-based mammography screening and breast cancer incidence in New South Wales, Australia","23","0.33462321758270264"
"Unemployment and youth suicide","23","0.41898810863494873"
"Static metrics of impact for a dynamic problem: The need for smarter tools to guide suicide prevention planning and investment","22","0.33464017510414124"
"Factors influencing risk of premature mortality in community cases of depression: a meta-analytic review","22","0.5104975700378418"
"Suicide in paradise: aftermath of the Bali bombings","22","0.4007825255393982"
"Intimate partner violence identified through routine antenatal screening and maternal and perinatal health outcomes","21","0.3926432728767395"
"Determinants of exclusive breastfeeding cessation in the early postnatal period among culturally and linguistically diverse (CALD) Australian mothers","21","0.5520977973937988"
"The impact of strengthening mental health services to prevent suicidal behaviour","21","0.3639049530029297"
"Have policy responses in Nigeria resulted in improvements in infant and young child feeding practices in Nigeria?","21","0.40968430042266846"
"Reforming mental health in China and India","21","0.35093042254447937"
"Stability and instability of subjective well-being in the transition from adolescence to young adulthood: Longitudinal evidence from 20991 young Australians","21","0.3494184613227844"
"Dynamic pattern of suicide in Australia, 1986–2005: a descriptive-analytic study","21","0.4865710735321045"
"SMS SOS: a randomized controlled trial to reduce self-harm and suicide attempts using SMS text messaging","20","0.32896560430526733"
"Development of the Australian neighborhood social fragmentation index and its association with spatial variation in depression across communities","20","0.3298620581626892"
"Population attributable risk of key modifiable risk factors associated with non-exclusive breastfeeding in Nigeria","20","0.39305177330970764"
"Geographical inequality in tobacco control in china: multilevel evidence from 98 058 participants","20","0.42159488797187805"
"All-age hospitalization rates in coal seam gas areas in Queensland, Australia, 1995–2011","20","0.3698825538158417"
"Factors associated with early introduction of formula and/or solid, semi-solid or soft foods in seven Francophone West African countries","20","0.5580539107322693"
"Mammography screening participation: Effects of a media campaign targeting Italian‐speaking women","20","0.659381628036499"
"Trends and factors associated with the utilisation of antenatal care services during the Millennium Development Goals era in Tanzania","19","0.39120233058929443"
"Utilisation trends of rosiglitazone and pioglitazone in Australia before and after safety warnings","19","0.3792380392551422"
"Diarrhoea deaths and disability-adjusted life years attributable to suboptimal breastfeeding practices in Nigeria: findings from the global burden of disease study 2016","18","0.43175724148750305"
"The effect of leaving employment on mental health: testing ‘adaptation’versus ‘sensitisation’in a cohort of working-age Australians","18","0.551030158996582"
"Breast cancer risk factors in Queensland women attending population-based mammography screening","18","0.48842915892601013"
"National suicide prevention strategies: A comparison","18","0.6012724041938782"
"Impacts of licensed premises trading hour policies on alcohol‐related harms","17","0.6813827753067017"
"Recent declines in Australian male suicide are real, not artefactual","17","0.5277014374732971"
"The geographic heterogeneity of suicide rates in India by religion, caste, tribe, and other backward classes.","16","0.5011051297187805"
"Factors influencing suicide in older rural males: a review of Australian studies","16","0.43600255250930786"
"Predictors of stillbirths in Bangladesh: evidence from the 2004–2014 nation-wide household surveys","16","0.4105357527732849"
"Spatiotemporal variations in lung cancer mortality in China between 2006 and 2012: a multilevel analysis","16","0.5485877990722656"
"Age-specific interval breast cancers in New South Wales and meta-analysis of studies of women aged 40–49 years","16","0.42502009868621826"
"Health reform and mortality in China: multilevel time-series analysis of regional and socioeconomic inequities in a sample of 73 million","14","0.3772937059402466"
"Pharmacoepidemiology and the Australian regional prevalence of multiple sclerosis","14","0.40102919936180115"
"Associations between infant and young child feeding practices and acute respiratory infection and diarrhoea in Ethiopia: A propensity score matching approach","13","0.40132108330726624"
"Infant abusive head trauma incidence in Queensland, Australia","13","0.5363811254501343"
"Body mass index among Melanesian and Indian Fijians aged≥ 40 years living in Fiji","13","0.45727938413619995"
"Domestic violence and self-poisoning in Sri Lanka","0","0.5847592949867249"
"Factors associated with underweight, overweight, and obesity in reproductive age Tanzanian women","12","0.34893614053726196"
"The impact of reducing psychiatric beds on suicide rates","12","0.34051090478897095"
"Attributable risk and potential impact of interventions to reduce household air pollution associated with under-five mortality in South Asia","12","0.42666202783584595"
"Widening socioeconomic inequalities in Australian suicide, despite recent declines in suicide rates","12","0.3944183886051178"
"Spatiotemporal variations in chronic obstructive pulmonary disease mortality in China: multilevel evidence from 2006 to 2012","12","0.4094163477420807"
"Social connections and suicidal behaviour in young Australian adults: Evidence from a case–control study of persons aged 18–34 years in NSW, Australia","12","0.4416169226169586"
"Risk factors for postneonatal, infant, child and under-5 mortality in Nigeria: a pooled cross-sectional analysis. BMJ open. 2015; 5 (3): e006779","12","0.7142562866210938"
"Examination of child and adolescent hospital admission rates in Queensland, Australia, 1995–2011: A comparison of coal seam gas, coal mining, and rural areas","11","0.4101709723472595"
"Risk factors associated with injury and mortality from paediatric low speed vehicle incidents: a systematic review","11","0.3421880602836609"
"The health and safety of SA farmers, farm families and farm workers","11","0.563342809677124"
"The CSG arena: a critical review of unconventional gas developments and best-practice health impact assessment in Queensland, Australia","10","0.42119935154914856"
"Potential impacts of modifiable behavioral and environmental exposures on reducing burden of under-five mortality associated with household air pollution in Nepal","10","0.42757946252822876"
"Multiple sclerosis disease modifying medicine utilisation in Australia","10","0.4778367877006531"
"Low‐speed vehicle run over fatalities in A ustralian children aged 0–5 years","10","0.6617994904518127"
"Upstairs and downstairs: socio-economic and gender interactions in herpes simplex virus type 2 seroprevalence in Australia","10","0.3961067199707031"
"Recall of farm hazards in Australian primary school age children using a 3‐d visual cue test","10","0.693325400352478"
"Estimating patterns in the under-reporting of suicide deaths in India: comparison of administrative data and Global Burden of Disease Study estimates, 2005–2015","9","0.5373198390007019"
"Trends and determinants of underweight and overweight/obesity among urban Ethiopian women from 2000 to 2016","9","0.5973056554794312"
"Temporal trends and geographic variations in dementia mortality in China between 2006 and 2012","9","0.4006701409816742"
"Analysis of health service amenable and non-amenable mortality before and since China's expansion of health coverage in 2009","9","0.4508916735649109"
"Changes in method specific suicide following a national pesticide ban in India (2011–2014)","8","0.5239967107772827"
"Is increasing coal seam gas well development activity associated with increasing hospitalisation rates in Queensland, Australia? An exploratory analysis 1995–2011","8","0.5714694857597351"
"The Artificial University: decision support for universities in the COVID-19 era","7","0.3122910261154175"
"Global Maternal and Child Health Research collaboration (GloMACH)(2020). Associations between infant and young child feeding practices and acute respiratory infection and diarrhoea in Ethiopia: A propensity score matching approach","7","0.5352967381477356"
"Perinatal distress and depression in culturally and linguistically diverse (CALD) Australian women: The role of psychosocial and obstetric factors","7","0.5791862607002258"
"Confluence of suicide and drug overdose epidemics in young Australian males: common causality?","7","0.3633674085140228"
"Lifting the lid on geographic complexity in the relationship between body mass index and education in China","7","0.4788280129432678"
"Socioeconomic and geographic correlates of intimate partner violence in Sri Lanka: Analysis of the 2016 Demographic and Health Survey","6","0.3902594745159149"
"The impact of transitions from employment to retirement on suicidal behaviour among older aged Australians","6","0.4147900938987732"
"BreastScreen Aotearoa: Independent Monitoring Report, Screening and assessment report of women attending BSA","6","0.534240186214447"
"Using the'presenting problem'field in emergency department data improves the enumeration of intentional self-harm in NSW hospital settings","5","0.389041006565094"
"Development of a self-harm monitoring system for Victoria","5","0.5516654849052429"
"Australian Suicide Prevention using Health-Linked Data (ASHLi): Protocol for a population-based case series study","5","0.5146684050559998"
"Suicide in India during the first year of the COVID-19 pandemic","4","0.5160106420516968"
"Ensuring older Australians remain socially connected during the COVID-19 isolation period","4","0.47403982281684875"
"Determinants of treatment non-attendance among those referred to primary mental health care services in Western Sydney, Australia: a retrospective cohort study","4","0.508216142654419"
"Is the reported increase in young female hospital-treated intentional self-harm real or artefactual?","4","0.3859362006187439"
"A rise in Australian suicide? A reflection on the 2016 cause of death statistics","4","0.49702268838882446"
"The association of diabetes and BMI among Melanesian and Indian Fijians aged≥ 40 years","4","0.4313480257987976"
"Low education and mental health among older adults: the mediating role of employment and income","3","0.4292933940887451"
"Alcohol‐related suicide across Australia: a geospatial analysis","3","0.669625461101532"
"Mapping Geographical Differences and Examining the Determinants of Childhood Stunting in Ethiopia: A Bayesian Geostatistical Analysis","3","0.5385555028915405"
"[In Press] Impact of Covid-19 physical distancing policies on incidence of intentional self-harm in Western Sydney","3","0.35973915457725525"
"This article is intended solely for the personal use of the individual user and is not to be disseminated broadly","3","0.6521556973457336"
"Geographical variation and correlates of tobacco smoking, second-hand smoke exposure, workplace tobacco prohibition, and pro-tobacco and counter-tobacco advertising in mainland China: a cross-sectional study of 98 058 participants","3","0.3904145061969757"
"When the presumption of innocence is not beneficial: periodic presumptive treatment for STIs and HIV in female sex workers","3","0.5096438527107239"
"BreastScreen Aotearoa Independent Monitoring Report: Screening and Assessment Report of Women Attending BSA (Women Screened January 2008 to December 2009)","3","0.3880196213722229"
"BreastScreen Aotearoa: Independent monitoring report, July-December 2006","3","0.6152326464653015"
"Cost-effectiveness of installing barriers at bridge and cliff sites for suicide prevention in Australia","2","0.30501028895378113"
"“Watch Me Grow-Electronic (WMG-E)” surveillance approach to identify and address child development, parental mental health, and psychosocial needs: study protocol","2","0.3673862814903259"
"Trends and determinants of HIV transmission among men who inject drugs in the Pokhara Valley, Nepal: analysis of cross-sectional studies","2","0.4195035994052887"
"Interventions to improve infant and young child feeding practices in Ethiopia: a systematic review","2","0.469194620847702"
"Environmentally-related health impact assessment of coal seam gas development activities in Queensland, Australia","2","0.5763387084007263"
"BREASTSCREEN AOTEAROA INDEPENDENT MONITORING REPORT","2","0.5869350433349609"
"“It's much easier than going to the dentist”: high levels of satisfaction in a mammography screening program","2","0.7033329606056213"
"The National Farm Injury Data Collection: data to inform farm injury prevention programs","2","0.4688614308834076"
"Developing indicators and measures of high-quality for Australian general practice","1","0.4309813678264618"
"Surveillance of hospital-presenting intentional self-harm in Western Sydney, Australia, during the implementation of a new self-harm reporting field.","1","0.5367903113365173"
"The impact of the COVID-19 pandemic on hospital-treated self-harm in Sydney (Australia)","1","0.3779471218585968"
"Imputing pre-diagnosis health behaviour in cancer registry data and investigating its relationship with oesophageal cancer survival time","1","0.38559794425964355"
"Determinants of treatment disengagement among those at risk of suicide referred to primary mental health care services in Western Sydney, Australia","1","0.3874005377292633"
"Augmenting cancer registry data with health survey data with no cases in common: the relationship between pre-diagnosis health behaviour and post-diagnosis survival in oesophageal cancer","1","0.3993796706199646"
"Referral patterns to primary mental health services in Western Sydney (Australia): an analysis of routinely collected data (2005–2018)","1","0.3865511417388916"
"Using estimated probability of pre-diagnosis behavior as a predictor of cancer survival time: an example in esophageal cancer","1","0.4036600589752197"
"Teaching epidemiology in Australia and New Zealand: What are the core and advanced concepts for epidemiological practitioners and researchers?","1","0.4804142117500305"
"Maternal Working Characteristic Is Associated with Child Underweight in Urban Middle-Class Families of Indonesia","1","0.6221053600311279"
"BreastScreen Aotearoa Independent Monitoring Report January-June 2005","1","0.6700159311294556"
"Impact of BMI on breast screening participation: a data linkage study: Kate Mcbride","0","0.7100468277931213"
"Indigeneity and likelihood of discharge to psychiatric hospital in an Australian deliberate self-poisoning hospital-treated cohort","0","0.540091872215271"
"Cost‐effectiveness of media reporting guidelines for the prevention of suicide","0","0.6847586035728455"
"Watch me grow integrated (WMG-I): protocol for a cluster randomised controlled trial of a web-based surveillance approach for developmental screening in primary care settings","0","0.45855751633644104"
"A decline in Australian suicide during COVID-19? A reflection on the 2020 cause of death statistics in the context of long-term trends","0","0.4891457259654999"
"Protocol for a Delphi consensus study to select indicators of high-quality general practice to achieve Quality Equity and Systems Transformation in Primary Health Care (QUEST-PHC) in Australia","0","0.385272353887558"
"Clinical and psychosocial factors associated with domestic violence among men and women in Kandy, Sri Lanka","0","0.43360209465026855"
"Trends in primary mental health care service use and subsequent self-harm in western Sydney Australia: policy and workforce implications","0","0.5414459109306335"
"Antidepressant treatment trajectories and suicide attempt among Australians aged 45 years and older: A population study using individual prescription data","0","0.6632311344146729"
"Computational Simulation Is a Vital Resource for Navigating the COVID-19 Pandemic","0","0.2713433802127838"
"Protocol: Watch me grow integrated (WMG-I): protocol for a cluster randomised controlled trial of a web-based surveillance approach for developmental screening in primary care settings","0","0.3556002974510193"
"Clinical and psychosocial factors associated with domestic violence among men and women in Kandy, Sri Lanka. PLOS Glob Public Health 2 (4): e0000129","0","0.6017347574234009"
"1439 Hepatitis B prevalence in the Indian Subcontinent: a systematic review and meta-analysis","0","0.5064855217933655"
"713 Domestic violence and self-poisoning in Sri Lanka","0","0.482744038105011"
"1500 Determinants of dietary behaviour and physical activity in Australian adolescents","0","0.5184043049812317"
"Employment Transitions and Mental Health in a Cohort of 45 Years and Older Australians","0","0.58064204454422"
"Domestic violence, mental health, and repeat self-harm in Sri Lanka","0","0.49316275119781494"
"Trends and determinants of HIV transmission among men who inject drugs in the Pokhara Valley, Nepal","0","0.533266544342041"
"Research Article The Artificial University: Decision Support for Universities in the COVID-19 Era","0","0.627698540687561"
"Quality, Equity and Systems Transformation in Primary Health Care (QUEST PHC): Project Report","0","0.3988945484161377"
"In memoriam: Dr. Allison Joy Milner (1983–2019).","0","0.5086385607719421"
"News, Announcements, and IASP","0","0.4467153549194336"
"Using propensity for pre-diagnosis behavior as a predictor of cancer survival time: an example in esophageal cancer.","0","0.5790741443634033"
"The Impact of My Health Record Use in Primary Care in the Western Sydney Primary Health Network Region: Qualitative Evaluation","0","0.4408237040042877"
"" Royal Australian and New Zealand College of Psychiatrists clinical practice guideline for the management of deliberate self-harm": Corrigendum.","0","0.5142735242843628"
"RANZCP CLINICAL PRACTICE GUIDELINE FOR DELIBERATE SELF-HARM","0","0.4946386218070984"
"Predictors of stillbirths in Bangladesh: evidence from the 2004-2014 nation-wide household surveys","0","0.5914428234100342"
"OP47 Body mass index and socio-economic circumstances in China: people and places matter","0","0.4258069097995758"
"The effect of leaving employment on mental health: Testing'adaptation versus sensitisation'in a cohort of working-age Australians","0","0.42888402938842773"
"Mother's positive attitude and familiarity towards formula milk may contribute to low dietary diversity amongst Indonesia urban young children","0","0.3564879894256592"
"P-141: Meteorological Factors and Suicide in Metropolitan Cities, Australia","0","0.42697715759277344"
"British Journal of Psychiatry: Effectiveness of Australian youth suicide prevention initiatives","0","0.4477325677871704"
"Relapsing remitting multiple sclerosis drug use and prevalence in Australia","0","0.6256347894668579"
"Responding to the sexual and reproductive health education needs of general practitioners in Queensland","0","0.6250756978988647"
"Estimates and projections of'underlying'breast cancer incidence in New Zealand","0","0.6247105598449707"
"What do GPS in QLD really think about community based HCV prescribing?","0","0.6013181209564209"
"Upstairs and downstairs: socio-economic and gender interactions in Herpes Simplex virus Type 2 (HSV-2) seroprevalence in Australia","0","0.626155436038971"
"Interval cancers in BreastScreen Aotearoa 1999-2002: Final","0","0.6410438418388367"
"Interval cancers in BreastScreen Aotearoa, 1999-2002","0","0.650544285774231"
"BreastScreen Aotearoa: Independent Monitoring Report Jan-Jun 2006","0","0.6338378190994263"
"BreastScreen Aotearoa: Internal Analysis Report no. 10. Women's Screened January-June","0","0.6349560022354126"
"Age-specific and standardised detection ratios for BreastScreen Aotearoa, 1999-2006","0","0.6471109390258789"
"The impact of a change in screening policy on participation in a mammography screening program","0","0.6052751541137695"
"Predictors of discharge destination in stroke patients with low admission functional independence measure scores following inpatient rehabilitation","0","0.6330787539482117"
"Societal and Individual Perspectives on Australian Suicide","0","0.4588794708251953"
"BreastScreen Aotearoa: Independent Monitoring Report 5 Women screened July-December 2004","0","0.6431813836097717"
"Birth cohort effects in New South Wales suicide, 1865-1998 (vol 106, pg 365, 2002)","0","0.6338393092155457"
"Utilising farm injury data in the development of hazard and risk profiles for farming commodity groups","0","0.6245874166488647"
"The Health and Safety of South Australian Farmers, Farm Families and Farm","0","0.5844424366950989"
"COVID-19 and Public Health Restrictions Disproportionately Affected the Vulnerable: A Population Study in Sydney, Australia","0","0.5355740785598755"
"News, Announcements, IASP, and Reviewers","0","0.4748329818248749"
"Gunnell, DJ, Rajapakse, TN, & Knipe, D.(2020). Domestic violence and self-poisoning in Sri Lanka. Psychological Medicine.","0","0.6534822583198547"
"Submission to the Australian Government Productivity Commission’s Inquiry into the Social and Economic Benefits of Improving Mental Health","0","0.44684258103370667"
"Multiple sclerosis disease modifying drug utilisation in Australia","0","0.6404883861541748"
"A ‘systems’ tool to support the design of efficient and effective policy responses to complex public health problems.","0","0.6689176559448242"
"Horseradish peroxidase: a valuable tool in biotechnology","348","0.6552327275276184"
"Ethanol biosensors based on alcohol oxidase","309","0.5641748309135437"
"Large-scale production of pharmaceutical-grade plasmid DNA for gene therapy: problems and bottlenecks","307","0.6287862062454224"
"Downstream processing of plasmid DNA for gene therapy and DNA vaccine applications","299","0.6013074517250061"
"Purification of a cystic fibrosis plasmid vector for gene therapy using hydrophobic interaction chromatography","253","0.6925223469734192"
"Chromatography of plasmid DNA","242","0.5926321148872375"
"Preparative purification of supercoiled plasmid DNA using anion-exchange chromatography","242","0.5739444494247437"
"Enzymatic membrane bioreactors and their applications","199","0.5862830877304077"
"Affinity chromatography approaches to overcome the challenges of purifying plasmid DNA","165","0.6393498778343201"
"Trends in dengue diagnosis","140","0.6667698621749878"
"Purification of plasmid DNA vectors by aqueous two-phase extraction and hydrophobic interaction chromatography","129","0.6122069954872131"
"Purification of plasmid DNA with aqueous two phase systems of PEG 600 and sodium citrate/ammonium sulfate","128","0.551300585269928"
"The impact of polyadenylation signals on plasmid nuclease‐resistance and transgene expression","118","0.6840998530387878"
"Assessment of purity and quantification of plasmid DNA in process solutions using high-performance hydrophobic interaction chromatography","112","0.5719133615493774"
"An on‐chip thin film photodetector for the quantification of DNA probes and targets in microarrays","108","0.46037906408309937"
"Stability of free and immobilised peroxidase in aqueous–organic solvents mixtures","108","0.5197042226791382"
"Development of process flow sheets for the purification of supercoiled plasmids for gene therapy applications","107","0.6730629205703735"
"Detection of DNA and proteins using amorphous silicon ion-sensitive thin-film field effect transistors","103","0.53434157371521"
"Selective purification of supercoiled plasmid DNA from clarified cell lysates with a single histidine–agarose chromatography step","102","0.7168547511100769"
"mRNA vaccines manufacturing: Challenges and bottlenecks","101","0.5381687879562378"
"Improvement of transfection efficiency by using supercoiled plasmid DNA purified with arginine affinity chromatography","99","0.6737166047096252"
"Isolation of plasmid DNA from cell lysates by aqueous two‐phase systems","96","0.6972280144691467"
"Production, purification and analysis of an experimental DNA vaccine against rabies","94","0.6916149854660034"
"Zeolites as supports for enzymatic hydrolysis reactions. Comparative study of several zeolites","91","0.5646181106567383"
"Detection of ochratoxin A in wine and beer by chemiluminescence-based ELISA in microfluidics with integrated photodiodes","87","0.4253152310848236"
"Zeolites as supports for an enzymatic alcoholysis reaction","85","0.5695155262947083"
"Kinetics and stability of a chromobacterium viscosum lipase in reversed micellar and aqueous media","85","0.6874136924743652"
