Title,Citations,Similarities
"Systematic review of reporting rates of adverse events following immunization: an international comparison of post-marketing surveillance programs with reference to China","27","0.4762420654296875"
"Trends in socioeconomic inequalities in mortality from ischaemic heart disease and stroke in Australia, 1979–2006","27","0.286571204662323"
"A decision support tool to inform local suicide prevention activity in Greater Western Sydney (Australia)","26","0.3909696936607361"
"Systems modelling tools to support policy and planning","26","0.39156362414360046"
"Assessment of provider-initiated HIV screening in Nigeria with sub-Saharan African comparison","26","0.3576820492744446"
"General practitioner attitudes to prescribing hepatitis C antiviral therapy in a community setting","26","0.3578037917613983"
"Mental disorders and socioeconomic status: impact on population risk of attempted suicide in Australia","26","0.5474014282226562"
"The prevalence of diabetes among adults aged 40 years and over in Fiji","25","0.3192618787288666"
"Suicide by hanging is a priority for suicide prevention: method specific suicide in India (2001–2014)","24","0.5644908547401428"
"Spatiotemporal variation in diabetes mortality in China: multilevel evidence from 2006 and 2012","24","0.3681640028953552"
"The effects of involuntary job loss on suicide and suicide attempts among young adults: Evidence from a matched case–control study","24","0.31148964166641235"
"Cancer detection and mammogram volume of radiologists in a population-based screening programme","24","0.5178429484367371"
"Population-based mammography screening and breast cancer incidence in New South Wales, Australia","23","0.27488505840301514"
"Unemployment and youth suicide","23","0.3121024966239929"
"Static metrics of impact for a dynamic problem: The need for smarter tools to guide suicide prevention planning and investment","22","0.37610700726509094"
"Factors influencing risk of premature mortality in community cases of depression: a meta-analytic review","22","0.4637127220630646"
"Suicide in paradise: aftermath of the Bali bombings","22","0.41216495633125305"
"Intimate partner violence identified through routine antenatal screening and maternal and perinatal health outcomes","21","0.41614609956741333"
"Determinants of exclusive breastfeeding cessation in the early postnatal period among culturally and linguistically diverse (CALD) Australian mothers","21","0.5317883491516113"
"The impact of strengthening mental health services to prevent suicidal behaviour","21","0.39250314235687256"
"Have policy responses in Nigeria resulted in improvements in infant and young child feeding practices in Nigeria?","21","0.4058338701725006"
"Reforming mental health in China and India","21","0.42888355255126953"
"Stability and instability of subjective well-being in the transition from adolescence to young adulthood: Longitudinal evidence from 20991 young Australians","21","0.2928893566131592"
"Dynamic pattern of suicide in Australia, 1986–2005: a descriptive-analytic study","21","0.47868889570236206"
"SMS SOS: a randomized controlled trial to reduce self-harm and suicide attempts using SMS text messaging","20","0.37973305583000183"
"Development of the Australian neighborhood social fragmentation index and its association with spatial variation in depression across communities","20","0.27280163764953613"
"Population attributable risk of key modifiable risk factors associated with non-exclusive breastfeeding in Nigeria","20","0.34848079085350037"
"Geographical inequality in tobacco control in china: multilevel evidence from 98 058 participants","20","0.4203726649284363"
"All-age hospitalization rates in coal seam gas areas in Queensland, Australia, 1995–2011","20","0.36318084597587585"
"Factors associated with early introduction of formula and/or solid, semi-solid or soft foods in seven Francophone West African countries","20","0.5472670793533325"
"Mammography screening participation: Effects of a media campaign targeting Italian‐speaking women","20","0.5387360453605652"
"Trends and factors associated with the utilisation of antenatal care services during the Millennium Development Goals era in Tanzania","19","0.44603922963142395"
"Utilisation trends of rosiglitazone and pioglitazone in Australia before and after safety warnings","19","0.3016884922981262"
"Diarrhoea deaths and disability-adjusted life years attributable to suboptimal breastfeeding practices in Nigeria: findings from the global burden of disease study 2016","18","0.3464559018611908"
"The effect of leaving employment on mental health: testing ‘adaptation’versus ‘sensitisation’in a cohort of working-age Australians","18","0.515321671962738"
"Breast cancer risk factors in Queensland women attending population-based mammography screening","18","0.40187329053878784"
"National suicide prevention strategies: A comparison","18","0.4231969714164734"
"Impacts of licensed premises trading hour policies on alcohol‐related harms","17","0.5696051716804504"
"Recent declines in Australian male suicide are real, not artefactual","17","0.4791776239871979"
"The geographic heterogeneity of suicide rates in India by religion, caste, tribe, and other backward classes.","16","0.5470258593559265"
"Factors influencing suicide in older rural males: a review of Australian studies","16","0.4240599274635315"
"Predictors of stillbirths in Bangladesh: evidence from the 2004–2014 nation-wide household surveys","16","0.38311153650283813"
"Spatiotemporal variations in lung cancer mortality in China between 2006 and 2012: a multilevel analysis","16","0.5634726285934448"
"Age-specific interval breast cancers in New South Wales and meta-analysis of studies of women aged 40–49 years","16","0.40238550305366516"
"Health reform and mortality in China: multilevel time-series analysis of regional and socioeconomic inequities in a sample of 73 million","14","0.4634672999382019"
"Pharmacoepidemiology and the Australian regional prevalence of multiple sclerosis","14","0.36096832156181335"
"Associations between infant and young child feeding practices and acute respiratory infection and diarrhoea in Ethiopia: A propensity score matching approach","13","0.35836073756217957"
"Infant abusive head trauma incidence in Queensland, Australia","13","0.40090039372444153"
"Body mass index among Melanesian and Indian Fijians aged≥ 40 years living in Fiji","13","0.3655511140823364"
"Domestic violence and self-poisoning in Sri Lanka","0","0.6335605382919312"
"Factors associated with underweight, overweight, and obesity in reproductive age Tanzanian women","12","0.33271628618240356"
"The impact of reducing psychiatric beds on suicide rates","12","0.4524768590927124"
"Attributable risk and potential impact of interventions to reduce household air pollution associated with under-five mortality in South Asia","12","0.35984355211257935"
"Widening socioeconomic inequalities in Australian suicide, despite recent declines in suicide rates","12","0.32626307010650635"
"Spatiotemporal variations in chronic obstructive pulmonary disease mortality in China: multilevel evidence from 2006 to 2012","12","0.36752235889434814"
"Social connections and suicidal behaviour in young Australian adults: Evidence from a case–control study of persons aged 18–34 years in NSW, Australia","12","0.3871575593948364"
"Risk factors for postneonatal, infant, child and under-5 mortality in Nigeria: a pooled cross-sectional analysis. BMJ open. 2015; 5 (3): e006779","12","0.5387493371963501"
"Examination of child and adolescent hospital admission rates in Queensland, Australia, 1995–2011: A comparison of coal seam gas, coal mining, and rural areas","11","0.3631702959537506"
"Risk factors associated with injury and mortality from paediatric low speed vehicle incidents: a systematic review","11","0.21455982327461243"
"The health and safety of SA farmers, farm families and farm workers","11","0.41552719473838806"
"The CSG arena: a critical review of unconventional gas developments and best-practice health impact assessment in Queensland, Australia","10","0.4517127275466919"
"Potential impacts of modifiable behavioral and environmental exposures on reducing burden of under-five mortality associated with household air pollution in Nepal","10","0.3854118287563324"
"Multiple sclerosis disease modifying medicine utilisation in Australia","10","0.4114137589931488"
"Low‐speed vehicle run over fatalities in A ustralian children aged 0–5 years","10","0.5129731893539429"
"Upstairs and downstairs: socio-economic and gender interactions in herpes simplex virus type 2 seroprevalence in Australia","10","0.3165768086910248"
"Recall of farm hazards in Australian primary school age children using a 3‐d visual cue test","10","0.5615454912185669"
"Estimating patterns in the under-reporting of suicide deaths in India: comparison of administrative data and Global Burden of Disease Study estimates, 2005–2015","9","0.38156044483184814"
"Trends and determinants of underweight and overweight/obesity among urban Ethiopian women from 2000 to 2016","9","0.5457524061203003"
"Temporal trends and geographic variations in dementia mortality in China between 2006 and 2012","9","0.39136913418769836"
"Analysis of health service amenable and non-amenable mortality before and since China's expansion of health coverage in 2009","9","0.4324847459793091"
"Changes in method specific suicide following a national pesticide ban in India (2011–2014)","8","0.5507715344429016"
"Is increasing coal seam gas well development activity associated with increasing hospitalisation rates in Queensland, Australia? An exploratory analysis 1995–2011","8","0.567148745059967"
"The Artificial University: decision support for universities in the COVID-19 era","7","0.34818384051322937"
"Global Maternal and Child Health Research collaboration (GloMACH)(2020). Associations between infant and young child feeding practices and acute respiratory infection and diarrhoea in Ethiopia: A propensity score matching approach","7","0.4733835756778717"
"Perinatal distress and depression in culturally and linguistically diverse (CALD) Australian women: The role of psychosocial and obstetric factors","7","0.5549057126045227"
"Confluence of suicide and drug overdose epidemics in young Australian males: common causality?","7","0.3101557493209839"
"Lifting the lid on geographic complexity in the relationship between body mass index and education in China","7","0.4535951316356659"
"Socioeconomic and geographic correlates of intimate partner violence in Sri Lanka: Analysis of the 2016 Demographic and Health Survey","6","0.3564659655094147"
"The impact of transitions from employment to retirement on suicidal behaviour among older aged Australians","6","0.3461947739124298"
"BreastScreen Aotearoa: Independent Monitoring Report, Screening and assessment report of women attending BSA","6","0.5853938460350037"
"Using the'presenting problem'field in emergency department data improves the enumeration of intentional self-harm in NSW hospital settings","5","0.4821079969406128"
"Development of a self-harm monitoring system for Victoria","5","0.5478435158729553"
"Australian Suicide Prevention using Health-Linked Data (ASHLi): Protocol for a population-based case series study","5","0.4399833083152771"
"Suicide in India during the first year of the COVID-19 pandemic","4","0.5182760953903198"
"Ensuring older Australians remain socially connected during the COVID-19 isolation period","4","0.4152962565422058"
"Determinants of treatment non-attendance among those referred to primary mental health care services in Western Sydney, Australia: a retrospective cohort study","4","0.49122121930122375"
"Is the reported increase in young female hospital-treated intentional self-harm real or artefactual?","4","0.383609414100647"
"A rise in Australian suicide? A reflection on the 2016 cause of death statistics","4","0.4629240036010742"
"The association of diabetes and BMI among Melanesian and Indian Fijians aged≥ 40 years","4","0.39085718989372253"
"Low education and mental health among older adults: the mediating role of employment and income","3","0.3375357985496521"
"Alcohol‐related suicide across Australia: a geospatial analysis","3","0.5337518453598022"
"Mapping Geographical Differences and Examining the Determinants of Childhood Stunting in Ethiopia: A Bayesian Geostatistical Analysis","3","0.5427740216255188"
"[In Press] Impact of Covid-19 physical distancing policies on incidence of intentional self-harm in Western Sydney","3","0.45660147070884705"
"This article is intended solely for the personal use of the individual user and is not to be disseminated broadly","3","0.6061596870422363"
"Geographical variation and correlates of tobacco smoking, second-hand smoke exposure, workplace tobacco prohibition, and pro-tobacco and counter-tobacco advertising in mainland China: a cross-sectional study of 98 058 participants","3","0.42267102003097534"
"When the presumption of innocence is not beneficial: periodic presumptive treatment for STIs and HIV in female sex workers","3","0.42297840118408203"
"BreastScreen Aotearoa Independent Monitoring Report: Screening and Assessment Report of Women Attending BSA (Women Screened January 2008 to December 2009)","3","0.4824168086051941"
"BreastScreen Aotearoa: Independent monitoring report, July-December 2006","3","0.5175498723983765"
"Cost-effectiveness of installing barriers at bridge and cliff sites for suicide prevention in Australia","2","0.36296746134757996"
"“Watch Me Grow-Electronic (WMG-E)” surveillance approach to identify and address child development, parental mental health, and psychosocial needs: study protocol","2","0.38273462653160095"
"Trends and determinants of HIV transmission among men who inject drugs in the Pokhara Valley, Nepal: analysis of cross-sectional studies","2","0.41372084617614746"
"Interventions to improve infant and young child feeding practices in Ethiopia: a systematic review","2","0.4719238877296448"
"Environmentally-related health impact assessment of coal seam gas development activities in Queensland, Australia","2","0.4656011462211609"
"BREASTSCREEN AOTEAROA INDEPENDENT MONITORING REPORT","2","0.5760703682899475"
"“It's much easier than going to the dentist”: high levels of satisfaction in a mammography screening program","2","0.5612137317657471"
"The National Farm Injury Data Collection: data to inform farm injury prevention programs","2","0.44860562682151794"
"Developing indicators and measures of high-quality for Australian general practice","1","0.4240247309207916"
"Surveillance of hospital-presenting intentional self-harm in Western Sydney, Australia, during the implementation of a new self-harm reporting field.","1","0.3846384882926941"
"The impact of the COVID-19 pandemic on hospital-treated self-harm in Sydney (Australia)","1","0.42033255100250244"
"Imputing pre-diagnosis health behaviour in cancer registry data and investigating its relationship with oesophageal cancer survival time","1","0.26736876368522644"
"Determinants of treatment disengagement among those at risk of suicide referred to primary mental health care services in Western Sydney, Australia","1","0.3679298460483551"
"Augmenting cancer registry data with health survey data with no cases in common: the relationship between pre-diagnosis health behaviour and post-diagnosis survival in oesophageal cancer","1","0.2916274964809418"
"Referral patterns to primary mental health services in Western Sydney (Australia): an analysis of routinely collected data (2005–2018)","1","0.37883877754211426"
"Using estimated probability of pre-diagnosis behavior as a predictor of cancer survival time: an example in esophageal cancer","1","0.3195933997631073"
"Teaching epidemiology in Australia and New Zealand: What are the core and advanced concepts for epidemiological practitioners and researchers?","1","0.48944002389907837"
"Maternal Working Characteristic Is Associated with Child Underweight in Urban Middle-Class Families of Indonesia","1","0.5212173461914062"
"BreastScreen Aotearoa Independent Monitoring Report January-June 2005","1","0.5541079044342041"
"Impact of BMI on breast screening participation: a data linkage study: Kate Mcbride","0","0.5942974090576172"
"Indigeneity and likelihood of discharge to psychiatric hospital in an Australian deliberate self-poisoning hospital-treated cohort","0","0.5578941702842712"
"Cost‐effectiveness of media reporting guidelines for the prevention of suicide","0","0.5713093280792236"
"Watch me grow integrated (WMG-I): protocol for a cluster randomised controlled trial of a web-based surveillance approach for developmental screening in primary care settings","0","0.44453805685043335"
"A decline in Australian suicide during COVID-19? A reflection on the 2020 cause of death statistics in the context of long-term trends","0","0.5165154933929443"
"Protocol for a Delphi consensus study to select indicators of high-quality general practice to achieve Quality Equity and Systems Transformation in Primary Health Care (QUEST-PHC) in Australia","0","0.41365355253219604"
"Clinical and psychosocial factors associated with domestic violence among men and women in Kandy, Sri Lanka","0","0.3749922513961792"
"Trends in primary mental health care service use and subsequent self-harm in western Sydney Australia: policy and workforce implications","0","0.5642361640930176"
"Antidepressant treatment trajectories and suicide attempt among Australians aged 45 years and older: A population study using individual prescription data","0","0.5327452421188354"
"Computational Simulation Is a Vital Resource for Navigating the COVID-19 Pandemic","0","0.33436134457588196"
"Protocol: Watch me grow integrated (WMG-I): protocol for a cluster randomised controlled trial of a web-based surveillance approach for developmental screening in primary care settings","0","0.35044440627098083"
"Clinical and psychosocial factors associated with domestic violence among men and women in Kandy, Sri Lanka. PLOS Glob Public Health 2 (4): e0000129","0","0.6043791770935059"
"1439 Hepatitis B prevalence in the Indian Subcontinent: a systematic review and meta-analysis","0","0.45822709798812866"
"713 Domestic violence and self-poisoning in Sri Lanka","0","0.5252882838249207"
"1500 Determinants of dietary behaviour and physical activity in Australian adolescents","0","0.5593841671943665"
"Employment Transitions and Mental Health in a Cohort of 45 Years and Older Australians","0","0.5758020281791687"
"Domestic violence, mental health, and repeat self-harm in Sri Lanka","0","0.46740466356277466"
"Trends and determinants of HIV transmission among men who inject drugs in the Pokhara Valley, Nepal","0","0.5133854746818542"
"Research Article The Artificial University: Decision Support for Universities in the COVID-19 Era","0","0.534644603729248"
"Quality, Equity and Systems Transformation in Primary Health Care (QUEST PHC): Project Report","0","0.45685622096061707"
"In memoriam: Dr. Allison Joy Milner (1983–2019).","0","0.36856383085250854"
"News, Announcements, and IASP","0","0.526711106300354"
"Using propensity for pre-diagnosis behavior as a predictor of cancer survival time: an example in esophageal cancer.","0","0.5246412754058838"
"The Impact of My Health Record Use in Primary Care in the Western Sydney Primary Health Network Region: Qualitative Evaluation","0","0.5048330426216125"
"" Royal Australian and New Zealand College of Psychiatrists clinical practice guideline for the management of deliberate self-harm": Corrigendum.","0","0.37081682682037354"
"RANZCP CLINICAL PRACTICE GUIDELINE FOR DELIBERATE SELF-HARM","0","0.3437213897705078"
"Predictors of stillbirths in Bangladesh: evidence from the 2004-2014 nation-wide household surveys","0","0.5110289454460144"
"OP47 Body mass index and socio-economic circumstances in China: people and places matter","0","0.3627747595310211"
"The effect of leaving employment on mental health: Testing'adaptation versus sensitisation'in a cohort of working-age Australians","0","0.5260687470436096"
"Mother's positive attitude and familiarity towards formula milk may contribute to low dietary diversity amongst Indonesia urban young children","0","0.3799201548099518"
"P-141: Meteorological Factors and Suicide in Metropolitan Cities, Australia","0","0.4329940378665924"
"British Journal of Psychiatry: Effectiveness of Australian youth suicide prevention initiatives","0","0.46409305930137634"
"Relapsing remitting multiple sclerosis drug use and prevalence in Australia","0","0.5248699188232422"
"Responding to the sexual and reproductive health education needs of general practitioners in Queensland","0","0.5439758896827698"
"Estimates and projections of'underlying'breast cancer incidence in New Zealand","0","0.5327141284942627"
"What do GPS in QLD really think about community based HCV prescribing?","0","0.49862030148506165"
"Upstairs and downstairs: socio-economic and gender interactions in Herpes Simplex virus Type 2 (HSV-2) seroprevalence in Australia","0","0.5079503059387207"
"Interval cancers in BreastScreen Aotearoa 1999-2002: Final","0","0.5078481435775757"
"Interval cancers in BreastScreen Aotearoa, 1999-2002","0","0.5266885161399841"
"BreastScreen Aotearoa: Independent Monitoring Report Jan-Jun 2006","0","0.49915578961372375"
"BreastScreen Aotearoa: Internal Analysis Report no. 10. Women's Screened January-June","0","0.5237951278686523"
"Age-specific and standardised detection ratios for BreastScreen Aotearoa, 1999-2006","0","0.5111291408538818"
"The impact of a change in screening policy on participation in a mammography screening program","0","0.48918917775154114"
"Predictors of discharge destination in stroke patients with low admission functional independence measure scores following inpatient rehabilitation","0","0.5314273238182068"
"Societal and Individual Perspectives on Australian Suicide","0","0.45491212606430054"
"BreastScreen Aotearoa: Independent Monitoring Report 5 Women screened July-December 2004","0","0.5424072742462158"
"Birth cohort effects in New South Wales suicide, 1865-1998 (vol 106, pg 365, 2002)","0","0.4979282021522522"
"Utilising farm injury data in the development of hazard and risk profiles for farming commodity groups","0","0.5161476135253906"
"The Health and Safety of South Australian Farmers, Farm Families and Farm","0","0.5034629106521606"
"COVID-19 and Public Health Restrictions Disproportionately Affected the Vulnerable: A Population Study in Sydney, Australia","0","0.5208410024642944"
"News, Announcements, IASP, and Reviewers","0","0.4775368273258209"
"Gunnell, DJ, Rajapakse, TN, & Knipe, D.(2020). Domestic violence and self-poisoning in Sri Lanka. Psychological Medicine.","0","0.6457390785217285"
"Submission to the Australian Government Productivity Commission’s Inquiry into the Social and Economic Benefits of Improving Mental Health","0","0.45062676072120667"
"Multiple sclerosis disease modifying drug utilisation in Australia","0","0.5033798813819885"
"A ‘systems’ tool to support the design of efficient and effective policy responses to complex public health problems.","0","0.585577666759491"
"Horseradish peroxidase: a valuable tool in biotechnology","348","0.5688624382019043"
"Ethanol biosensors based on alcohol oxidase","309","0.609699010848999"
"Large-scale production of pharmaceutical-grade plasmid DNA for gene therapy: problems and bottlenecks","307","0.5753886699676514"
"Downstream processing of plasmid DNA for gene therapy and DNA vaccine applications","299","0.5890100002288818"
"Purification of a cystic fibrosis plasmid vector for gene therapy using hydrophobic interaction chromatography","253","0.5627687573432922"
"Chromatography of plasmid DNA","242","0.5806808471679688"
"Preparative purification of supercoiled plasmid DNA using anion-exchange chromatography","242","0.4961853623390198"
"Enzymatic membrane bioreactors and their applications","199","0.6075513958930969"
"Affinity chromatography approaches to overcome the challenges of purifying plasmid DNA","165","0.6279190182685852"
"Trends in dengue diagnosis","140","0.5422517657279968"
"Purification of plasmid DNA vectors by aqueous two-phase extraction and hydrophobic interaction chromatography","129","0.5874796509742737"
"Purification of plasmid DNA with aqueous two phase systems of PEG 600 and sodium citrate/ammonium sulfate","128","0.5752919316291809"
"The impact of polyadenylation signals on plasmid nuclease‐resistance and transgene expression","118","0.533322274684906"
"Assessment of purity and quantification of plasmid DNA in process solutions using high-performance hydrophobic interaction chromatography","112","0.5734322667121887"
"An on‐chip thin film photodetector for the quantification of DNA probes and targets in microarrays","108","0.4496057331562042"
"Stability of free and immobilised peroxidase in aqueous–organic solvents mixtures","108","0.47954925894737244"
"Development of process flow sheets for the purification of supercoiled plasmids for gene therapy applications","107","0.5431903004646301"
"Detection of DNA and proteins using amorphous silicon ion-sensitive thin-film field effect transistors","103","0.5197792053222656"
"Selective purification of supercoiled plasmid DNA from clarified cell lysates with a single histidine–agarose chromatography step","102","0.5807487368583679"
"mRNA vaccines manufacturing: Challenges and bottlenecks","101","0.6269503831863403"
"Improvement of transfection efficiency by using supercoiled plasmid DNA purified with arginine affinity chromatography","99","0.5481826663017273"
"Isolation of plasmid DNA from cell lysates by aqueous two‐phase systems","96","0.5737243294715881"
"Production, purification and analysis of an experimental DNA vaccine against rabies","94","0.5504321455955505"
"Zeolites as supports for enzymatic hydrolysis reactions. Comparative study of several zeolites","91","0.5427674651145935"
"Detection of ochratoxin A in wine and beer by chemiluminescence-based ELISA in microfluidics with integrated photodiodes","87","0.47457367181777954"
"Zeolites as supports for an enzymatic alcoholysis reaction","85","0.5589426159858704"
